"musica";"musica_parecida";"nivel_de_similaridade"
"Puta É Só um Detalhe - DJ Douglinhas, DJ Miller Oficial, MC Torugo";"Namora Ela - Ao Vivo";50,7191743445612
"2025 - MC Tuto, DJ Oreia";"Cronômetro - Ao Vivo";50,7183142032078
"Lovezin Bandido - Melody, Latino, HITMAKER";"Nosso Primeiro Beijo - Ao Vivo";50,6967138723086
"Sujeito Homem - Ao Vivo - Guilherme & Benuto";"Barbie";50,6809458385971
"Nada Com Nada - Ao Vivo - Gustavo Mioto, Grupo Menos É Mais";"Toque de Romance (feat. Dodô Pressão) - Remix Forró";50,6407708203369
"2025 - MC Tuto, DJ Oreia";"De Graça ou Pagando";50,6187639077262
"MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1 - DJ TOPO, Mc Livinho";"Cacos De Vidro";50,6043479496869
"Lovezin Bandido - Melody, Latino, HITMAKER";"A Danada Me Ligando";50,5857942617606
"Uma e Quinze da Manhã - Natanzinho Lima";"Penélope Charmosa 2";50,5809425298473
"Pense - Marcelo & Rayane";"Meu Carro nao tem Porta Luva - Remastered 2024";50,5647047054796
"E Aí Como Que Tá ? - MC Tuto, Oldilla";"Triplex - Ao Vivo";50,5547940764591
"300 no 7 - MC GP, MC Jvila, MC LUUKY, Dj Yuri Pedrada";"Malvadinho";50,5466497822433
"Só Eu Sei - BK, Nansy Silvvz, Djavan";"Imã de Problema";50,5266119914526
"Envolvidão (feat. DG e Batidão Stronda) - Breno Major, Zé Felipe, Alanzim Coreano, DG e Batidão Stronda";"A Noite (La Notte) - Ao Vivo";50,4994052659856
"MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1 - DJ TOPO, Mc Livinho";"UM PALMO - Ao Vivo";50,4928940258103
"Saudade Burra - Ao Vivo - Lauana Prado, Simone Mendes";"IA";50,4467552896543
"Adora a bunda, odeia o rosto (feat. Veigh & Niink) - Supernova Ent, G.A, Ghard, Veigh, Niink";"A Noite (La Notte) - Ao Vivo";50,4408327583801
"MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1 - DJ TOPO, Mc Livinho";"Só Quero Ver";50,4346008759318
"E Aí Como Que Tá ? - MC Tuto, Oldilla";"Imã de Problema";50,4281092740899
"Última Saudade - Ao Vivo - Henrique & Juliano";"Do Job";50,4012676449336
"Uma e Quinze da Manhã - Natanzinho Lima";"Coração Partido (Corazón Partío) - Ao Vivo";50,4005552253568
"2025 - MC Tuto, DJ Oreia";"Ilusão De Ótica - Ao Vivo";50,3751961642833
"MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1 - DJ TOPO, Mc Livinho";"Sei Tocar Violão - Ao Vivo";50,3364447451808
"A Noite (La Notte) - Ao Vivo - Gusttavo Lima";"300 no 7";50,3363683728113
"Envolvidão (feat. DG e Batidão Stronda) - Breno Major, Zé Felipe, Alanzim Coreano, DG e Batidão Stronda";"Toma Que Toma";50,300651520274
"Apaguei Pra Todos - Ao Vivo - Ferrugem, Sorriso Maroto";"Barbie";50,2914470905293
"Eu sou Cantor Não Sou Bandido - Mc Lele JP, MC Marks, MC Leozinho ZS, MC Joãozinho VT";"Nosso Primeiro Beijo - Ao Vivo";50,2790249216641
"MTG PASSA PASSA PRA EU SARRAR - Mc Livinho, DJ TOPO";"Namora Ela - Ao Vivo";50,2767437555853
"A Danada Me Ligando - MC Cebezinho, DJ Oreia, MC Tuto, Love Funk, Mc Kako";"Adora a bunda, odeia o rosto (feat. Veigh & Niink)";50,275477263711
"Uma e Quinze da Manhã - Natanzinho Lima";"Calculista";50,2704537886727
"Meu Carro nao tem Porta Luva - Remastered 2024 - DJ NATAN 22, Mc Rodrigo do CN";"Universo";50,2698040213043
"Meu Carro nao tem Porta Luva - Remastered 2024 - DJ NATAN 22, Mc Rodrigo do CN";"Universo";50,2698040213043
"Adora a bunda, odeia o rosto (feat. Veigh & Niink) - Supernova Ent, G.A, Ghard, Veigh, Niink";"A Noite (La Notte) - Ao Vivo";50,2039732733653
"Envolvidão (feat. DG e Batidão Stronda) - Breno Major, Zé Felipe, Alanzim Coreano, DG e Batidão Stronda";"A Noite (La Notte) - Ao Vivo";50,186734923497
"Sem Você - AgroPlay, Ana Castela, Léo Foguete";"Do Job";50,1718045254629
"APT. - ROSÉ, Bruno Mars";"300 no 7";50,164118014669
"O Meu Coração Em Suas Mãos (Colgando en tu manos) - Ao Vivo - Hugo & Guilherme, Maiara & Maraisa";"A Danada Me Ligando";50,1441422386044
"MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1 - DJ TOPO, Mc Livinho";"Mentira Estampada";50,1146292896683
"Última Saudade - Ao Vivo - Henrique & Juliano";"A Danada Me Ligando";50,1064223994449
"Medley de Igaratá 3 - Mc Negão Original, DJ Guh Mix, DJ Japa NK";"Adora a bunda, odeia o rosto (feat. Veigh & Niink)";50,099558497608
"Envolvidão (feat. DG e Batidão Stronda) - Breno Major, Zé Felipe, Alanzim Coreano, DG e Batidão Stronda";"Gosta De Rua - Ao Vivo";50,0925021036976
"Envolvidão (feat. DG e Batidão Stronda) - Breno Major, Zé Felipe, Alanzim Coreano, DG e Batidão Stronda";"Gosta De Rua - Ao Vivo";50,0925021036976
"Não Adianta Chorar - BK, JXNV$, Pretinho da Serrinha";"Barbie";50,0905154304598
"Envolvidão (feat. DG e Batidão Stronda) - Breno Major, Zé Felipe, Alanzim Coreano, DG e Batidão Stronda";"Abracadabra";50,082771419936
"Eu sou Cantor Não Sou Bandido - Mc Lele JP, MC Marks, MC Leozinho ZS, MC Joãozinho VT";"Sujeito Homem - Ao Vivo";50,0661071421234
"2025 - MC Tuto, DJ Oreia";"Descer Pra BC";50,0179538244084
"Envolvidão (feat. DG e Batidão Stronda) - Breno Major, Zé Felipe, Alanzim Coreano, DG e Batidão Stronda";"Sujeito Homem - Ao Vivo";50,0099973572411
"2025 - MC Tuto, DJ Oreia";"O Meu Coração Em Suas Mãos (Colgando en tu manos) - Ao Vivo";49,9933204075214
"Mentirosa - Ao Vivo - Hugo & Guilherme, Wesley Safadão";"Puta É Só um Detalhe";49,9745651743865
"Do Job - MC Tuto, Grelo";"Última Noite";49,9740457406641
"Chapa Máxima - Boladin 211, MC Rick, MC Leozinho ZS, CAO$, Dj Lv Mdp";"Resenha do Arrocha";49,9507673882383
"MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1 - DJ TOPO, Mc Livinho";"Gosta De Rua - Ao Vivo";49,9479770070819
"MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1 - DJ TOPO, Mc Livinho";"Gosta De Rua - Ao Vivo";49,9479770070819
"Envolvidão (feat. DG e Batidão Stronda) - Breno Major, Zé Felipe, Alanzim Coreano, DG e Batidão Stronda";"Apaguei Pra Todos - Ao Vivo";49,9476153340959
"Namora Ela - Ao Vivo - Bruno & Denner, Hugo & Guilherme";"Barbie";49,9350826052004
"Descer Pra BC - Brenno & Matheus, DJ Ari SL";"Uma e Quinze da Manhã";49,9137856068143
"Lovezin Bandido - Melody, Latino, HITMAKER";"E Aí Como Que Tá ?";49,8950145119058
"Chapa Máxima - Boladin 211, MC Rick, MC Leozinho ZS, CAO$, Dj Lv Mdp";"Tando";49,8835000887852
"Uma e Quinze da Manhã - Natanzinho Lima";"Boy Besta";49,8734104487619
"Você Lembra - Ao Vivo - Márcia Fellipe, Raphaela Santos";"Puta É Só um Detalhe";49,8692780631414
"MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1 - DJ TOPO, Mc Livinho";"Nada Com Nada - Ao Vivo";49,8626646876952
"Toque de Romance (feat. Dodô Pressão) - Remix Forró - Henry Freitas, Kadu Martins, Arthurzim, Dodô Pressão";"Eu sou Cantor Não Sou Bandido";49,85400168014
"Mentirosa - Ao Vivo - Hugo & Guilherme, Wesley Safadão";"Do Job";49,8492321156107
"E Aí Como Que Tá ? - MC Tuto, Oldilla";"Última Vez - Ao Vivo";49,84627097134
"Universo - Manu, Matheus & Kauan";"A Danada Me Ligando";49,8417083938346
"Universo - Manu, Matheus & Kauan";"A Danada Me Ligando";49,8417083938346
"2025 - MC Tuto, DJ Oreia";"De Quem É A Culpa?";49,8376304325086
"UM PALMO - Ao Vivo - Luan Pereira, Léo Foguete";"A Danada Me Ligando";49,8366075953052
"2025 - MC Tuto, DJ Oreia";"Meninos e Meninas";49,8338804705109
"Lovezin Bandido - Melody, Latino, HITMAKER";"Pense";49,822968387907
"Adora a bunda, odeia o rosto (feat. Veigh & Niink) - Supernova Ent, G.A, Ghard, Veigh, Niink";"Só Quero Ver";49,8110612117578
"Envolvidão (feat. DG e Batidão Stronda) - Breno Major, Zé Felipe, Alanzim Coreano, DG e Batidão Stronda";"Meu Carro nao tem Porta Luva - Remastered 2024";49,7746466885328
"Chapa Máxima - Boladin 211, MC Rick, MC Leozinho ZS, CAO$, Dj Lv Mdp";"Sei Tocar Violão - Ao Vivo";49,7691031565546
"Adora a bunda, odeia o rosto (feat. Veigh & Niink) - Supernova Ent, G.A, Ghard, Veigh, Niink";"De Quem É A Culpa?";49,7646798014347
"Dia 1 - Versão Forró - Henry Freitas, Hugo Henrique";"A Danada Me Ligando";49,7509549952315
"Body Splash - Ao Vivo - Felipe Araújo, Luan Pereira";"A Danada Me Ligando";49,7364588069102
"MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1 - DJ TOPO, Mc Livinho";"Medley de Igaratá 3";49,7342201447759
"Toque de Romance (feat. Dodô Pressão) - Remix Forró - Henry Freitas, Kadu Martins, Arthurzim, Dodô Pressão";"Última Saudade - Ao Vivo";49,729725073242
"Sei Que Tu Me Odeia - Anitta, Mc Danny, HITMAKER";"A Morte do Autotune";49,6839000159118
"MOTINHA 2.0 (Mete Marcha) - DENNIS, Luísa Sonza";"Última Saudade - Ao Vivo";49,6564831092486
"Dia 1 - Versão Forró - Henry Freitas, Hugo Henrique";"300 no 7";49,6490552954198
"2025 - MC Tuto, DJ Oreia";"Puta É Só um Detalhe";49,6385353000187
"2025 - MC Tuto, DJ Oreia";"Última Noite - Solo";49,6271083814479
"Penélope Charmosa 2 - Boladin 211, Dejinha, MC Rick";"300 no 7";49,6216323880119
"Chapa Máxima - Boladin 211, MC Rick, MC Leozinho ZS, CAO$, Dj Lv Mdp";"PARECE - Ao Vivo";49,6174847052024
"Chapa Máxima - Boladin 211, MC Rick, MC Leozinho ZS, CAO$, Dj Lv Mdp";"PARECE - Ao Vivo";49,6174847052024
"Lovezin Bandido - Melody, Latino, HITMAKER";"Puta É Só um Detalhe";49,6074747390008
"Coração Partido (Corazón Partío) - Ao Vivo - Grupo Menos É Mais";"Puta É Só um Detalhe";49,5799223500397
"Eu sou Cantor Não Sou Bandido - Mc Lele JP, MC Marks, MC Leozinho ZS, MC Joãozinho VT";"Farra da Marcinha - Ao Vivo";49,5682106398918
"Abracadabra - Lady Gaga";"Barbie";49,5647948704129
"Puta É Só um Detalhe - DJ Douglinhas, DJ Miller Oficial, MC Torugo";"Nosso Primeiro Beijo - Ao Vivo";49,5583218555484
"Body Splash - Ao Vivo - Felipe Araújo, Luan Pereira";"Uma e Quinze da Manhã";49,5484056589215
"A Noite (La Notte) - Ao Vivo - Gusttavo Lima";"300 no 7";49,5189812732353
"Puta É Só um Detalhe - DJ Douglinhas, DJ Miller Oficial, MC Torugo";"2025";49,495132705909
"Envolvidão (feat. DG e Batidão Stronda) - Breno Major, Zé Felipe, Alanzim Coreano, DG e Batidão Stronda";"Lapada Dela - Ao Vivo";49,4851445168945
"Adora a bunda, odeia o rosto (feat. Veigh & Niink) - Supernova Ent, G.A, Ghard, Veigh, Niink";"Body Splash - Ao Vivo";49,4825930673706
"ESCADA DO PRÉDIO - PEDRO SAMPAIO, Marina Sena";"300 no 7";49,4657026781096
"Toque de Romance (feat. Dodô Pressão) - Remix Forró - Henry Freitas, Kadu Martins, Arthurzim, Dodô Pressão";"A Bebê Quer Oque";49,4404968500846
"Pense - Marcelo & Rayane";"Última Vez - Ao Vivo";49,4358430355398
"Envolvidão (feat. DG e Batidão Stronda) - Breno Major, Zé Felipe, Alanzim Coreano, DG e Batidão Stronda";"Você Pode Ir Além";49,4334128099798
"Eu sou Cantor Não Sou Bandido - Mc Lele JP, MC Marks, MC Leozinho ZS, MC Joãozinho VT";"FANTASMA (versão GORDÃO DO PC)";49,41922361713
"Última Noite - Solo - Léo Foguete";"300 no 7";49,4086483600609
"Adora a bunda, odeia o rosto (feat. Veigh & Niink) - Supernova Ent, G.A, Ghard, Veigh, Niink";"Gosta De Rua - Ao Vivo";49,3915220858342
"Adora a bunda, odeia o rosto (feat. Veigh & Niink) - Supernova Ent, G.A, Ghard, Veigh, Niink";"Gosta De Rua - Ao Vivo";49,3915220858342
"Do Job - MC Tuto, Grelo";"Fechando o Circo - Ao Vivo";49,3709818760028
"Adora a bunda, odeia o rosto (feat. Veigh & Niink) - Supernova Ent, G.A, Ghard, Veigh, Niink";"Boy Besta";49,3491799571462
"Barbie - MC Tuto, DJ Glenner";"Sujeito Homem - Ao Vivo";49,3408312929262
"Envolvidão (feat. DG e Batidão Stronda) - Breno Major, Zé Felipe, Alanzim Coreano, DG e Batidão Stronda";"Pampa";49,3200770894996
"Você Pode Ir Além - BK, FYE, Deekapz";"Puta É Só um Detalhe";49,307127671401
"Barbie - MC Tuto, DJ Glenner";"Amor Na Praia";49,3027090151603
"Eu sou Cantor Não Sou Bandido - Mc Lele JP, MC Marks, MC Leozinho ZS, MC Joãozinho VT";"Última Saudade - Ao Vivo";49,2733259740491
"Mentirosa - Ao Vivo - Hugo & Guilherme, Wesley Safadão";"Barbie";49,2382315205117
"Barbie - MC Tuto, DJ Glenner";"Última Noite";49,2381439723462
"Do Job - MC Tuto, Grelo";"Nosso Primeiro Beijo - Ao Vivo";49,2340996109333
"Banquinho - Ao Vivo - Felipe e Rodrigo";"Toque de Romance (feat. Dodô Pressão) - Remix Forró";49,2302192978523
"Banquinho - Ao Vivo - Felipe e Rodrigo";"Toque de Romance (feat. Dodô Pressão) - Remix Forró";49,2302192978523
"Toma Que Toma - Mc Negão Original, MC Cebezinho, Dj Yuri Pedrada, Mc Fidelis, MC GP, MC Jvila";"Nosso Primeiro Beijo - Ao Vivo";49,224479925678
"De Quem É A Culpa? - Cristiano Araújo, Marília Mendonça";"Puta É Só um Detalhe";49,2148923155924
"300 no 7 - MC GP, MC Jvila, MC LUUKY, Dj Yuri Pedrada";"Penélope Charmosa 2";49,2117252019285
"Toque de Romance (feat. Dodô Pressão) - Remix Forró - Henry Freitas, Kadu Martins, Arthurzim, Dodô Pressão";"Você Lembra - Ao Vivo";49,2085431349852
"Última Vez - Ao Vivo - Naiara Azevedo, Clayton & Romário";"Toque de Romance (feat. Dodô Pressão) - Remix Forró";49,1969535331085
"Eu sou Cantor Não Sou Bandido - Mc Lele JP, MC Marks, MC Leozinho ZS, MC Joãozinho VT";"Imã de Problema";49,1775116719826
"2025 - MC Tuto, DJ Oreia";"Gosta De Rua - Ao Vivo";49,1554713954262
"2025 - MC Tuto, DJ Oreia";"Gosta De Rua - Ao Vivo";49,1554713954262
"MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1 - DJ TOPO, Mc Livinho";"MOTINHA 2.0 (Mete Marcha)";49,1322711868843
"É Que Eu Sofri Demais - Kleyton Souza";"Puta É Só um Detalhe";49,1305668834859
"Toque de Romance (feat. Dodô Pressão) - Remix Forró - Henry Freitas, Kadu Martins, Arthurzim, Dodô Pressão";"Universo";49,1204190379251
"Toque de Romance (feat. Dodô Pressão) - Remix Forró - Henry Freitas, Kadu Martins, Arthurzim, Dodô Pressão";"Universo";49,1204190379251
"Você Pode Ir Além - BK, FYE, Deekapz";"Uma e Quinze da Manhã";49,1195115655959
"Uma e Quinze da Manhã - Natanzinho Lima";"Triplex - Ao Vivo";49,097408309907
"Vai Lá - Ao Vivo em Goiânia - Maiara & Maraisa";"Puta É Só um Detalhe";49,0935045074623
"300 no 7 - MC GP, MC Jvila, MC LUUKY, Dj Yuri Pedrada";"Descer Pra BC";49,0710651580525
"UM PALMO - Ao Vivo - Luan Pereira, Léo Foguete";"Puta É Só um Detalhe";49,0662731568425
"Do Job - MC Tuto, Grelo";"Cachorro";49,0632196781411
"Sem Você - AgroPlay, Ana Castela, Léo Foguete";"Barbie";49,0522939544277
"Uma e Quinze da Manhã - Natanzinho Lima";"Vou Raspar Seu Bigodin";49,0484302692683
"A Danada Me Ligando - MC Cebezinho, DJ Oreia, MC Tuto, Love Funk, Mc Kako";"Pilantra e Meio";49,0410739930002
"A Danada Me Ligando - MC Cebezinho, DJ Oreia, MC Tuto, Love Funk, Mc Kako";"Pilantra e Meio";49,0410739930002
"MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1 - DJ TOPO, Mc Livinho";"Cronômetro - Ao Vivo";49,0401112967492
"Última Saudade - Ao Vivo - Henrique & Juliano";"A Bebê Quer Oque";49,0376985531585
"Oh Garota Eu Quero Você Só Pra Mim - Oruam, Zé Felipe, MC Tuto, Dj Lc da Roça, MC K9, Mc Rodrigo do CN, mc pl alves";"300 no 7";49,0190289116699
"MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1 - DJ TOPO, Mc Livinho";"Não Adianta Chorar";48,9892398430461
"É Que Eu Sofri Demais - Kleyton Souza";"2025";48,9840776472528
"2025 - MC Tuto, DJ Oreia";"Nada Com Nada - Ao Vivo";48,9718824097457
"Só Eu Sei - BK, Nansy Silvvz, Djavan";"Sei Que Tu Me Odeia";48,9637389934122
"Body Splash - Ao Vivo - Felipe Araújo, Luan Pereira";"Toque de Romance (feat. Dodô Pressão) - Remix Forró";48,9366734872624
"Body Splash - Ao Vivo - Felipe Araújo, Luan Pereira";"A Bebê Quer Oque";48,924591267166
"Sei Que Tu Me Odeia - Anitta, Mc Danny, HITMAKER";"Pense";48,9079810020541
"Do Job - MC Tuto, Grelo";"Cronômetro - Ao Vivo";48,9008717626071
"Toque de Romance (feat. Dodô Pressão) - Remix Forró - Henry Freitas, Kadu Martins, Arthurzim, Dodô Pressão";"Uma e Quinze da Manhã";48,8906355305128
"O Meu Coração Em Suas Mãos (Colgando en tu manos) - Ao Vivo - Hugo & Guilherme, Maiara & Maraisa";"A Bebê Quer Oque";48,8775369447205
"Adora a bunda, odeia o rosto (feat. Veigh & Niink) - Supernova Ent, G.A, Ghard, Veigh, Niink";"Malvadinho";48,8724427584668
"Cachorro - Thiago Carvalho";"Toque de Romance (feat. Dodô Pressão) - Remix Forró";48,8625799291053
"Ilusão De Ótica - Ao Vivo - Matheus & Kauan, Ana Castela";"Do Job";48,8577748612872
"ESCADA DO PRÉDIO - PEDRO SAMPAIO, Marina Sena";"2025";48,8514587185004
"Arruma Um Bão - Israel & Rodolffo";"Uma e Quinze da Manhã";48,8514555659524
"Barbie - MC Tuto, DJ Glenner";"Universo";48,8372163863737
"Barbie - MC Tuto, DJ Glenner";"Universo";48,8372163863737
"2025 - MC Tuto, DJ Oreia";"Você Pode Ir Além";48,8092461334324
"Adora a bunda, odeia o rosto (feat. Veigh & Niink) - Supernova Ent, G.A, Ghard, Veigh, Niink";"Lovezin Bandido";48,8076457261945
"Universo - Manu, Matheus & Kauan";"A Bebê Quer Oque";48,7968934560218
"Universo - Manu, Matheus & Kauan";"A Bebê Quer Oque";48,7968934560218
"Gosta De Rua - Ao Vivo - Felipe e Rodrigo";"A Danada Me Ligando";48,7861607193485
"Gosta De Rua - Ao Vivo - Felipe e Rodrigo";"A Danada Me Ligando";48,7861607193485
"300 no 7 - MC GP, MC Jvila, MC LUUKY, Dj Yuri Pedrada";"Amor Na Praia";48,7780775955816
"Envolvidão (feat. DG e Batidão Stronda) - Breno Major, Zé Felipe, Alanzim Coreano, DG e Batidão Stronda";"Paredões";48,7751838243214
"MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1 - DJ TOPO, Mc Livinho";"A Morte do Autotune";48,7606834970947
"Lovezin Bandido - Melody, Latino, HITMAKER";"A Morte do Autotune";48,7511167333589
"Banquinho - Ao Vivo - Felipe e Rodrigo";"Uma e Quinze da Manhã";48,7348348080077
"Banquinho - Ao Vivo - Felipe e Rodrigo";"Uma e Quinze da Manhã";48,7348348080077
"Envolvidão (feat. DG e Batidão Stronda) - Breno Major, Zé Felipe, Alanzim Coreano, DG e Batidão Stronda";"Sem Você";48,7233654786752
"Envolvidão (feat. DG e Batidão Stronda) - Breno Major, Zé Felipe, Alanzim Coreano, DG e Batidão Stronda";"Mentirosa - Ao Vivo";48,7146604082971
"Sujeito Homem - Ao Vivo - Guilherme & Benuto";"Puta É Só um Detalhe";48,6921735848849
"Lapada Dela - Ao Vivo - Grupo Menos É Mais, Matheus Fernandes";"Uma e Quinze da Manhã";48,66653098159
"Cronômetro - Ao Vivo - Matheus & Kauan";"Toque de Romance (feat. Dodô Pressão) - Remix Forró";48,6601546453208
"MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1 - DJ TOPO, Mc Livinho";"Chapa Máxima";48,6421880102018
"Coração Partido (Corazón Partío) - Ao Vivo - Grupo Menos É Mais";"2025";48,638221993543
"Saudade Burra - Ao Vivo - Lauana Prado, Simone Mendes";"Puta É Só um Detalhe";48,6143066086053
"Chapa Máxima - Boladin 211, MC Rick, MC Leozinho ZS, CAO$, Dj Lv Mdp";"Rolê Não Ama";48,6020998107336
"Abracadabra - Lady Gaga";"Do Job";48,6010083178075
"Do Job - MC Tuto, Grelo";"Triplex - Ao Vivo";48,596070769219
"Envolvidão (feat. DG e Batidão Stronda) - Breno Major, Zé Felipe, Alanzim Coreano, DG e Batidão Stronda";"IA";48,5845011650538
"Eu sou Cantor Não Sou Bandido - Mc Lele JP, MC Marks, MC Leozinho ZS, MC Joãozinho VT";"Última Vez - Ao Vivo";48,5783335897617
"Toque de Romance (feat. Dodô Pressão) - Remix Forró - Henry Freitas, Kadu Martins, Arthurzim, Dodô Pressão";"Cacos De Vidro";48,5654260932776
"Saudade Burra - Ao Vivo - Lauana Prado, Simone Mendes";"300 no 7";48,541575702343
"Meninos e Meninas - Jão";"Barbie";48,5378163471629
"Toque de Romance (feat. Dodô Pressão) - Remix Forró - Henry Freitas, Kadu Martins, Arthurzim, Dodô Pressão";"2025";48,5352837660213
"2025 - MC Tuto, DJ Oreia";"Barulho Do Foguete - Ao Vivo";48,5061979944475
"Do Job - MC Tuto, Grelo";"Peça Íntima";48,4769659580262
"Puta É Só um Detalhe - DJ Douglinhas, DJ Miller Oficial, MC Torugo";"Pilantra e Meio";48,4423867399672
"Puta É Só um Detalhe - DJ Douglinhas, DJ Miller Oficial, MC Torugo";"Pilantra e Meio";48,4423867399672
"300 no 7 - MC GP, MC Jvila, MC LUUKY, Dj Yuri Pedrada";"De Graça ou Pagando";48,4250886897886
"MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1 - DJ TOPO, Mc Livinho";"Universo";48,4193179846162
"MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1 - DJ TOPO, Mc Livinho";"Universo";48,4193179846162
"A Morte do Autotune - Matuê";"Imã de Problema";48,4161506731445
"Uma e Quinze da Manhã - Natanzinho Lima";"Mentirosa - Ao Vivo";48,4129852391553
"Sujeito Homem - Ao Vivo - Guilherme & Benuto";"Do Job";48,3934537037273
"Desencontro de Mensagem - Marília Tavares";"2025";48,3879043144339
"MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1 - DJ TOPO, Mc Livinho";"Sei Que Tu Me Odeia";48,3878521047159
"E Aí Como Que Tá ? - MC Tuto, Oldilla";"Sei Que Tu Me Odeia";48,362638865949
"Envolvidão (feat. DG e Batidão Stronda) - Breno Major, Zé Felipe, Alanzim Coreano, DG e Batidão Stronda";"Só Quero Ver";48,3620972080464
"Sei Que Tu Me Odeia - Anitta, Mc Danny, HITMAKER";"A Danada Me Ligando";48,3567317380226
"Uma e Quinze da Manhã - Natanzinho Lima";"Oh Garota Eu Quero Você Só Pra Mim";48,3489528874413
"Barbie - MC Tuto, DJ Glenner";"Fechando o Circo - Ao Vivo";48,3286060322779
"Adora a bunda, odeia o rosto (feat. Veigh & Niink) - Supernova Ent, G.A, Ghard, Veigh, Niink";"Fui Mlk";48,3254048140773
"2025 - MC Tuto, DJ Oreia";"Lapada Dela - Ao Vivo";48,3190733287305
"MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1 - DJ TOPO, Mc Livinho";"Arruma Um Bão";48,3147849108484
"Eu sou Cantor Não Sou Bandido - Mc Lele JP, MC Marks, MC Leozinho ZS, MC Joãozinho VT";"Fechando o Circo - Ao Vivo";48,2735641755815
"Pampa - CountryBeat, Mc Daniel";"Uma e Quinze da Manhã";48,2574966225915
"Última Noite - NATTAN, Léo Foguete";"Uma e Quinze da Manhã";48,2553818347223
"MTG PASSA PASSA PRA EU SARRAR - Mc Livinho, DJ TOPO";"Nosso Primeiro Beijo - Ao Vivo";48,2420746274464
"2025 - MC Tuto, DJ Oreia";"Cacos De Vidro";48,2298128284864
"FANTASMA (versão GORDÃO DO PC) - GORDÃO DO PC, Mc Menor DN, Mc Leozin, Ana Laura Lopes";"Puta É Só um Detalhe";48,2297266880628
"300 no 7 - MC GP, MC Jvila, MC LUUKY, Dj Yuri Pedrada";"FANTASMA (versão GORDÃO DO PC)";48,2127440588119
"O Meu Coração Em Suas Mãos (Colgando en tu manos) - Ao Vivo - Hugo & Guilherme, Maiara & Maraisa";"Puta É Só um Detalhe";48,1991355971611
